DB Version,Assembly Accession,Chromosome/Plasmid Name,Chromosome/Plasmid Xref,PGD Gene ID,Locus Tag,Feature Type,Start,End,Strand,Gene Name,Gene synonyns,Product Name,Product Name Confidence Class,Product Synonyms,RefSeq Accession,Length (nucleotides),Length (amino acids),Molecular Weight (predicted),Isoelectric Point (predicted),Subcellular Localization [Confidence Class]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830484,PP_4455,CDS,5055385,5056326,-,gsiC,,glutathione ABC transporter permease,,,NP_746566.1 ; NP_746566.1,942,313,34.1,10.18,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830486,PP_4456,CDS,5056457,5057851,-,ooxA,,opine oxidase subunit A,,,NP_746567.1 ; NP_746567.1,1395,464,49.7,8.55,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830488,PP_5688,CDS,5057848,5058078,-,,,NAD(FAD)-dependent dehydrogenase,,,YP_009237161.1 ; YP_009237161.1,231,76,8154.4,8.67,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830490,PP_4457,CDS,5058125,5059252,-,ooxB,,opine oxidase subunit B,,,NP_746568.1 ; NP_746568.1,1128,375,40.5,8.75,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830492,PP_4458,CDS,5059253,5060833,-,,,opine ABC transporter substrate-binding protein,,,NP_746569.1 ; NP_746569.1,1581,526,57.1,6.34,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830494,PP_4459,CDS,5061324,5062421,+,,,transposase,,,NP_746570.1 ; NP_746570.1,1098,365,41.8,10.00,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830496,PP_4460,CDS,5062619,5063545,+,,,LysR family transcriptional regulator,,,NP_746571.1 ; NP_746571.1,927,308,34.2,9.66,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830498,PP_4461,CDS,5063704,5064996,-,,,MFS transporter,,,NP_746572.1 ; NP_746572.1,1293,430,45.8,9.04,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830500,PP_4462,CDS,5065107,5065772,-,,,4-hydroxy-4-methyl-2-oxoglutarate aldolase,,,NP_746573.1 ; NP_746573.1,666,221,23.4,5.21,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830502,PP_4463,CDS,5065769,5066590,-,,,carbon-nitrogen hydrolase family protein,,,NP_746574.1 ; NP_746574.1,822,273,30.0,6.09,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830504,PP_4464,CDS,5066631,5067536,-,,,LysR family transcriptional regulator,,,NP_746575.1 ; NP_746575.1,906,301,32.1,5.62,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830506,PP_4465,CDS,5067952,5069304,-,,,porin,,,NP_746576.1 ; NP_746576.1,1353,450,48.5,8.32,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830508,PP_4466,CDS,5070014,5070886,-,,,TauD/TfdA family dioxygenase,,,NP_746577.1 ; NP_746577.1,873,290,32.8,6.05,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830510,PP_4467,CDS,5071132,5072034,+,,,LysR family transcriptional regulator,,,NP_746578.1 ; NP_746578.1,903,300,33.8,7.73,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830512,PP_5689,CDS,5072281,5072850,-,,,hypothetical protein,,,YP_009237162.1 ; YP_009237162.1,570,189,21068.8,6.96,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830514,PP_5690,CDS,5073232,5073615,-,,,hypothetical protein,,,YP_009237163.1 ; WP_049587034.1,384,127,14.4,10.72,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830516,PP_5691,CDS,5073675,5074121,-,,,hypothetical protein,,,YP_009237164.1 ; YP_009237164.1,447,148,16629.8,5.44,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830518,PP_5692,CDS,5074171,5074563,-,,,hypothetical protein,,,YP_009237165.1 ; YP_009237165.1,393,130,14573.6,5.17,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830520,PP_4468,CDS,5074745,5075236,+,,,Cro/CI family transcriptional regulator,,,NP_746579.1 ; NP_746579.1,492,163,18.0,8.76,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830522,PP_t58,tRNA,5075556,5075627,-,,,,,,,72,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830524,PP_t57,tRNA,5075762,5075830,-,,,,,,,69,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830526,PP_4469,CDS,5075941,5076540,-,phnN,,"ribose 1,5-bisphosphate phosphokinase",,,NP_746580.1 ; NP_746580.1,600,199,21.5,9.68,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830528,PP_5693,CDS,5076540,5076809,-,,,hypothetical protein,,,YP_009237166.1 ; YP_009237166.1,270,89,10477.3,10.59,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830530,PP_4470,CDS,5076879,5077205,+,,,Arc domain-containing transcriptional regulator,,,NP_746581.1 ; NP_746581.1,327,108,12.4,6.51,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830532,PP_4471,CDS,5077313,5078755,-,mgtE,,magnesium transporter,,,NP_746582.1 ; NP_746582.1,1443,480,53.6,4.60,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830534,PP_t56,tRNA,5079152,5079228,-,,,,,,,77,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830536,PP_t55,tRNA,5079302,5079378,-,,,,,,,77,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830538,PP_t54,tRNA,5079453,5079529,-,,,,,,,77,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830540,PP_t53,tRNA,5079601,5079677,-,,,,,,,77,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830542,PP_t52,tRNA,5079784,5079874,-,,,,,,,91,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830544,PP_4472,CDS,5079947,5080135,-,rsmA,csrA,RsmA,Class 2,RsmA ; carbon storage regulator,NP_746583.1 ; NP_746583.1,189,62,6.9,6.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830546,PP_4473,CDS,5080303,5081538,-,lysC,,aspartokinase,,,NP_746584.1 ; NP_746584.1,1236,411,44.6,5.25,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830548,PP_4474,CDS,5081641,5084265,-,alaS,,alanine--tRNA ligase,,,NP_746585.1 ; NP_746585.1,2625,874,94.7,5.28,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830550,PP_4475,CDS,5084650,5085657,-,astE,,succinylglutamate desuccinylase,,,NP_746586.1 ; NP_746586.1,1008,335,37.6,5.89,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830552,PP_4476,CDS,5085668,5085958,-,,,hypothetical protein,,,NP_746587.1 ; NP_746587.1,291,96,10.8,4.18,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830554,PP_4477,CDS,5085973,5087322,-,astB,,N-succinylarginine dihydrolase,,,NP_746588.1 ; NP_746588.1,1350,449,48.9,6.03,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830556,PP_4478,CDS,5087346,5088809,-,astD,,N-succinylglutamate 5-semialdehyde dehydrogenase,,,NP_746589.1 ; NP_746589.1,1464,487,51.3,5.45,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830558,PP_4479,CDS,5088810,5089838,-,astA-I,,arginine N-succinyltransferase subunit beta,,,NP_746590.1 ; NP_746590.1,1029,342,37.8,6.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830560,PP_4480,CDS,5089917,5090936,-,astA-II,,arginine N-succinyltransferase subunit alpha,,,NP_746591.1 ; NP_746591.1,1020,339,37.1,4.86,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830562,PP_4481,CDS,5091084,5092304,-,astC,,acetylornithine aminotransferase,,,NP_746592.1 ; NP_746592.1,1221,406,43.5,6.01,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830564,PP_4482,CDS,5092641,5093621,-,,,AraC family transcriptional regulator,,,NP_746593.1 ; NP_746593.1,981,326,36.3,7.10,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830566,PP_4483,CDS,5093720,5094484,-,hisP,,histidine lysine/arginine/ornithine ABC transporter ATP binding protein,,,NP_746594.1 ; NP_746594.1,765,254,28.0,7.20,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830568,PP_4484,CDS,5094507,5095205,-,hisM,,histidine/lysine/arginine/ornithine ABC transporter permease,,,NP_746595.1 ; NP_746595.1,699,232,26.1,9.59,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830570,PP_4485,CDS,5095202,5095891,-,hisQ,,histidine/lysine/arginine/ornithine ABC transporter permease,,,NP_746596.1 ; NP_746596.1,690,229,24.9,9.33,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830572,PP_4486,CDS,5095980,5096765,-,argT,,lysine/arginine/ornithine ABC transporter substrate-binding protein,,,NP_746597.1 ; NP_746597.1,786,261,28.3,7.62,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830574,PP_mr66,ncRNA,5096924,5097009,+,,,,,,,86,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830576,PP_4487,CDS,5097301,5099391,-,acsA-I,,acetyl-CoA synthetase,,,NP_746598.2 ; NP_746598.2,2091,696,76791.8,6.51,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830578,PP_4488,CDS,5099660,5099914,+,,,hypothetical protein,,,NP_746599.1 ; NP_746599.1,255,84,9.1,4.92,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830580,PP_4489,CDS,5100067,5101626,-,phhR,,sigma-54 dependent transcriptional regulator,,,NP_746600.1 ; NP_746600.1,1560,519,57.0,6.39,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830582,PP_4490,CDS,5101884,5102672,+,phhA,,phenylalanine-4-hydroxylase,,,NP_746601.1 ; NP_746601.1,789,262,30.1,6.06,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830584,PP_4491,CDS,5102712,5103068,+,phhB,,pterin-4-alpha-carbinolamine dehydratase,,,NP_746602.1 ; NP_746602.1,357,118,13.4,5.60,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830586,PP_5694,CDS,5103258,5103386,+,,,hypothetical protein,,,YP_009237167.1 ; WP_003254533.1,129,42,4.5,3.54,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830588,PP_4492,CDS,5103775,5104977,+,yhhS,,carbohydrate efflux transporter,,,NP_746603.1 ; NP_746603.1,1203,400,41.0,9.85,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830590,PP_4493,CDS,5105091,5108111,-,ydiJ,,putative oxidoreductase,,,NP_746604.1 ; NP_746604.1,3021,1006,110.9,6.81,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830592,PP_4494,CDS,5108264,5109148,+,,,LysR family transcriptional regulator,,,NP_746605.1 ; NP_746605.1,885,294,32.6,7.28,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830594,PP_4495,CDS,5109287,5110705,-,aroP-II,,aromatic amino acid transport protein,,,NP_746606.1 ; NP_746606.1,1419,472,50.9,9.25,Cytoplasmic Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830596,PP_4496,CDS,5111344,5112411,-,rluB,,23S rRNA pseudouridylate synthase B,,,YP_009237168.1 ; WP_003254539.1,1068,355,40.1,10.46,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830598,PP_4497,CDS,5112677,5113444,-,,,hypothetical protein,,,NP_746607.2 ; WP_049587023.1,768,255,29.0,4.27,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830600,PP_4498,CDS,5113431,5114318,-,scpA,,segregation and condensation protein A,,,NP_746608.1 ; NP_746608.1,888,295,33.5,4.46,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830602,PP_4499,CDS,5114282,5114947,-,yciO,,maturation protein,,,NP_746609.1 ; NP_746609.1,666,221,24.7,5.49,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830604,PP_4500,CDS,5114925,5115785,-,,,TrpH family protein,,,NP_746610.1 ; NP_746610.1,861,286,31.2,6.23,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830606,PP_4501,CDS,5115853,5116446,+,,,septation protein A,,,NP_746611.1 ; NP_746611.1,594,197,22.4,9.17,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830608,PP_4502,CDS,5116415,5116747,+,,,hypothetical protein,,,NP_746612.3 ; NP_746612.3,333,110,11775.4,5.06,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830610,PP_4503,CDS,5116912,5117589,+,,,two-component system response regulator,,,NP_746613.1 ; NP_746613.1,678,225,24.9,5.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830612,PP_4504,CDS,5117752,5118168,+,,,hypothetical protein,,,NP_746614.1 ; NP_746614.1,417,138,15.8,9.65,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830614,PP_4505,CDS,5118227,5119567,+,,,sensor histidine kinase,,,NP_746615.1 ; NP_746615.1,1341,446,49.7,8.02,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830616,PP_4506,CDS,5119698,5120255,-,,,nitroreductase family protein,,,NP_746616.1 ; NP_746616.1,558,185,20.0,6.16,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830618,PP_4507,CDS,5120358,5121812,+,trkH-II,,potassium transporter,,,NP_746617.1 ; NP_746617.1,1455,484,52.8,9.17,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830620,PP_4508,CDS,5121769,5122749,-,,,AraC family transcriptional regulator,,,NP_746618.2 ; NP_746618.2,981,326,36503.2,7.01,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830622,PP_4509,CDS,5122984,5123295,+,,,hypothetical protein,,,NP_746619.1 ; NP_746619.1,312,103,11.8,9.46,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830624,PP_4510,CDS,5123334,5124131,-,,,hypothetical protein,,,NP_746620.1 ; NP_746620.1,798,265,30.7,8.55,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830626,PP_4511,CDS,5124259,5125026,+,,,AraC family transcriptional regulator,,,NP_746621.1 ; NP_746621.1,768,255,27.8,7.26,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830628,PP_4512,CDS,5125208,5126098,+,,,DMT superfamily permease,,,NP_746622.1 ; NP_746622.1,891,296,30.9,10.35,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830630,PP_4513,CDS,5126099,5126380,-,,,hypothetical protein,,,NP_746623.1 ; NP_746623.1,282,93,10.5,6.71,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830632,PP_4514,CDS,5126448,5128634,+,,,alpha/beta hydrolase superfamily esterase,,,NP_746624.2 ; WP_049587020.1,2187,728,80.4,5.27,Outer Membrane [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830634,PP_4515,CDS,5128667,5129104,-,,,MarR family transcriptional regulator,,,NP_746625.1 ; NP_746625.1,438,145,16.4,8.77,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830636,PP_4516,CDS,5129256,5131403,-,recQ,,ATP-dependent DNA 3'-5' helicase,,,NP_746626.1 ; NP_746626.1,2148,715,79.3,5.52,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830638,PP_4517,CDS,5131647,5132234,+,,,hypothetical protein,,,NP_746627.1 ; NP_746627.1,588,195,22.0,4.07,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830640,PP_4518,CDS,5132242,5132607,+,,,hypothetical protein,,,NP_746628.1 ; NP_746628.1,366,121,13.5,10.09,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830642,PP_4519,CDS,5132919,5134277,+,tolC,,agglutination protein,,,NP_746629.1 ; NP_746629.1,1359,452,50.4,5.53,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830644,PP_4520,CDS,5134340,5134939,-,,,hypothetical protein,,,NP_746630.1 ; NP_746630.1,600,199,21.8,6.59,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830646,PP_4521,CDS,5135004,5136569,-,,,aerotaxis receptor,,,NP_746631.1 ; NP_746631.1,1566,521,56.6,5.94,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830648,PP_4522,CDS,5136708,5137601,-,,,LysR family transcriptional regulator,,,NP_746632.1 ; NP_746632.1,894,297,33.1,8.50,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830650,PP_4523,CDS,5137814,5138776,+,,,agmatinase,,,NP_746633.1 ; NP_746633.1,963,320,34.8,5.73,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830652,PP_4524,CDS,5138909,5140288,+,,,sodium-solute symporter,,,NP_746634.1 ; NP_746634.1,1380,459,48.7,9.30,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830654,PP_4525,CDS,5140668,5141561,-,,,LysR family transcriptional regulator,,,NP_746635.1 ; NP_746635.1,894,297,32.6,6.07,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830656,PP_4526,CDS,5141666,5142838,+,,,MFS transporter,,,NP_746636.1 ; NP_746636.1,1173,390,40.4,10.60,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830658,PP_4527,CDS,5142857,5143783,-,,,DMT superfamily permease,,,NP_746637.1 ; NP_746637.1,927,308,32.9,9.26,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830660,PP_4528,CDS,5143889,5144320,-,,,hypothetical protein,,,NP_746638.1 ; NP_746638.1,432,143,16.1,4.42,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830662,PP_4529,CDS,5144361,5144615,-,,,hypothetical protein,,,NP_746639.1 ; NP_746639.1,255,84,10.0,8.10,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830664,PP_4530,CDS,5144593,5144871,-,,,hypothetical protein,,,NP_746640.1 ; NP_746640.1,279,92,11.0,5.68,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830666,PP_4531,CDS,5145087,5145359,+,,,hypothetical protein,,,NP_746641.1 ; NP_746641.1,273,90,9.9,5.01,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830668,PP_4532,CDS,5145431,5146753,-,srmB,,ATP-dependent DEAD-box RNA helicase,,,NP_746642.1 ; NP_746642.1,1323,440,48.5,9.56,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830670,PP_4533,CDS,5146896,5148197,+,mscMB,,miniconductance mechanosensitive channel protein,,,NP_746643.1 ; NP_746643.1,1302,433,48.8,7.81,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830672,PP_5695,CDS,5148270,5148539,-,,,hypothetical protein,,,YP_009237169.1 ; WP_019471426.1,270,89,10.0,4.57,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830674,PP_4534,CDS,5148635,5148877,-,,,hypothetical protein,,,NP_746644.1 ; NP_746644.1,243,80,8.8,5.07,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830676,PP_mr51,ncRNA,5148926,5149014,-,,,,,,,89,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830678,PP_4535,CDS,5149462,5151465,-,,,hypothetical protein,,,NP_746645.1 ; NP_746645.1,2004,667,75.3,6.05,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830680,PP_5696,CDS,5151462,5151923,-,,,hypothetical protein,,,YP_009237170.1 ; WP_049587015.1,462,153,17.4,9.64,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38821087,PP_5697,pseudo,5151923,5152186,-,,,,,,,264,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD82411281,PP_4536,pseudo,5152686,5153294,+,,,,,,,609,,,,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830682,PP_4537,CDS,5153337,5154212,-,,,membrane protein,,,NP_746646.1 ; NP_746646.1,876,291,32.1,9.40,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830684,PP_4538,CDS,5154468,5155067,-,azoR2,,FMN-dependent NADH-azoreductase,,,NP_746647.1 ; NP_746647.1,600,199,21.7,6.04,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830686,PP_5698,CDS,5155179,5155493,-,,,hypothetical protein,,,YP_009237171.1 ; WP_012051530.1,315,104,11.3,9.00,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830688,PP_4539,CDS,5155542,5156465,+,,,LysR family transcriptional regulator,,,NP_746648.1 ; NP_746648.1,924,307,33.9,6.61,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830690,PP_4540,CDS,5156479,5157291,+,,,alpha/beta family hydrolase,,,NP_746649.1 ; NP_746649.1,813,270,30.6,6.86,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830692,PP_4541,CDS,5157285,5157842,+,ppiA,,peptidyl-prolyl cis-trans isomerase A,,,NP_746650.1 ; NP_746650.1,558,185,20.2,8.64,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830694,PP_4542,CDS,5157905,5159737,+,,,ABC transporter ATP-binding protein/permease,,,NP_746651.1 ; NP_746651.1,1833,610,67.7,6.95,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830696,PP_4543,CDS,5159843,5161054,-,,,hypothetical protein,,,NP_746652.1 ; NP_746652.1,1212,403,45.8,6.80,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830698,PP_4544,CDS,5161233,5162477,+,,,hypothetical protein,,,NP_746653.1 ; NP_746653.1,1245,414,45.3,4.87,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830700,PP_4545,CDS,5162678,5163850,-,,,beta-ketodecanoyl-ACP synthase,,,NP_746654.1 ; NP_746654.1,1173,390,42.3,5.69,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830702,PP_4546,CDS,5163974,5167879,-,hrpA,,ATP-dependent helicase HrpA,,,NP_746655.1 ; NP_746655.1,3906,1301,146.9,8.27,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830704,PP_4547,CDS,5168383,5169747,+,,,glutamine synthetase,,,NP_746656.1 ; NP_746656.1,1365,454,50.1,5.64,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830706,PP_4548,CDS,5169772,5171079,+,,,oxidoreductase,,,NP_746657.1 ; NP_746657.1,1308,435,47.8,8.12,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830708,PP_4549,CDS,5171262,5172959,-,fadD-I,,long-chain-fatty acid--CoA ligase,,,NP_746658.1 ; NP_746658.1,1698,565,61.8,7.54,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830710,PP_4550,CDS,5173291,5174979,-,fadD-II,,long-chain-fatty acid--CoA ligase,,,NP_746659.1 ; NP_746659.1,1689,562,61.7,7.58,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830712,PP_4551,CDS,5175198,5176142,+,,,alpha/beta family hydrolase,,,NP_746660.1 ; NP_746660.1,945,314,34.6,6.75,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830714,PP_4552,CDS,5176177,5176647,+,,,(R)-hydratase,,,NP_746661.1 ; NP_746661.1,471,156,17.1,5.93,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830716,PP_4553,CDS,5176764,5177984,-,,,ECF family RNA polymerase sigma-70 factor,,,NP_746662.1 ; NP_746662.1,1221,406,45.4,5.24,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830718,PP_4554,CDS,5178002,5178487,-,,,hypothetical protein,,,NP_746663.1 ; NP_746663.1,486,161,18.4,5.33,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830720,PP_4555,CDS,5178509,5178853,-,,,hypothetical protein,,,NP_746664.1 ; NP_746664.1,345,114,12.4,5.30,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830722,PP_4556,CDS,5178898,5179323,-,,,hypothetical protein,,,NP_746665.1 ; NP_746665.1,426,141,15.9,5.23,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830724,PP_4557,CDS,5179515,5179772,-,,,hypothetical protein,,,NP_746666.1 ; NP_746666.1,258,85,9.3,4.82,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830726,PP_4558,CDS,5180055,5180495,+,,,GNAT family acetyltransferase,,,NP_746667.1 ; NP_746667.1,441,146,16.2,10.39,Unknown [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830728,PP_4559,CDS,5180450,5180986,-,def-II,,peptide deformylase,,,NP_746668.1 ; NP_746668.1,537,178,19.9,4.90,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830730,PP_4560,CDS,5180986,5181942,-,,,ribonuclease BN,,,NP_746669.1 ; NP_746669.1,957,318,35.3,5.51,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830732,PP_4561,CDS,5182096,5182275,-,csbD,,stress response protein,,,NP_746670.1 ; NP_746670.1,180,59,6.2,9.70,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830734,PP_4562,CDS,5182511,5182891,+,,,hypothetical protein,,,NP_746671.1 ; NP_746671.1,381,126,14.3,9.76,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830736,PP_4563,CDS,5182897,5183733,-,,,hypothetical protein,,,NP_746672.1 ; NP_746672.1,837,278,31.0,6.33,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830738,PP_4564,CDS,5183864,5184724,+,,,lipoprotein,,,NP_746673.1 ; NP_746673.1,861,286,33.6,9.47,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830740,PP_4565,CDS,5184744,5186459,-,aceK,,isocitrate dehydrogenase kinase/phosphatase,,,NP_746674.1 ; NP_746674.1,1716,571,66.0,5.42,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830742,PP_4566,CDS,5186664,5187539,+,,,drug/metabolite transporter,,,NP_746675.1 ; NP_746675.1,876,291,30.8,9.38,
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830744,PP_4567,CDS,5187496,5188011,+,,,hypothetical protein,,,NP_746676.1 ; NP_746676.1,516,171,19.1,4.55,Cytoplasmic [Class 3]
20.1,GCF_000007565.2,chromosome,NC_002947.4,PGD38830746,PP_4568,CDS,5188015,5188896,-,,,metabolite efflux pump,,,NP_746677.1 ; NP_746677.1,882,293,31.1,10.39,
